block_number,timestamp,tx_hash,log_index,pool_contract_address,amount0,amount1,sqrt_price_x96,liquidity,tick
21468190,2024-12-23 22:33:59,0xb20ca7ff61e58986351e5fceb3c5bbe08cf7b1042dc74729ec83dd8fdcb42882,316,0x21edad4d801974a824404e4ed4b3bd95ab876b34,6.44797432724918E+017,-4.82806109771432E+023,6.88072443676449E+031,2.00067587322784E+023,135341
21468497,2024-12-23 23:35:59,0xa171ba9186b5b51e7d4467228e84174c1915f021867b2f7566a67db613a066f7,94,0x21edad4d801974a824404e4ed4b3bd95ab876b34,-6233671081236047,4.7493E+021,6.88091063160699E+031,2.00067587322784E+023,135341
21468517,2024-12-23 23:39:59,0x61c54302710c7dc31a5486b098f9b5b368f9114edcbd2aab436fafa0ec2b5fa5,316,0x21edad4d801974a824404e4ed4b3bd95ab876b34,200000000000000,-1.49347337342592E+020,6.88090471734808E+031,2.00067587322784E+023,135341
21469183,2024-12-24 01:54:47,0xbadfb09079326589fc23cfb21d0b1a4d4deebaaee0349b6dd6897b1fc075b794,212,0x21edad4d801974a824404e4ed4b3bd95ab876b34,-1.21635874233838E+016,9.2679E+021,6.88126806251069E+031,2.00067587322784E+023,135342
21469200,2024-12-24 01:58:11,0xf62692e2c033cb1b2a43a731370e48839e66dadff53f0992e5702b5550acc0ff,298,0x21edad4d801974a824404e4ed4b3bd95ab876b34,-7.62323972878506E+017,5.82819983175417E+023,6.90554529022862E+031,1.38463410606586E+023,135413
21469242,2024-12-24 02:06:35,0xf7b32225a61a695bbe717a810b04c3f488e2472474c9a9bcff87d895d71669e3,164,0x21edad4d801974a824404e4ed4b3bd95ab876b34,-1.88713733786073E+016,1.44829387823583E+022,6.90636571062436E+031,1.38463410606586E+023,135415
21469292,2024-12-24 02:16:35,0x03986a266e93295a738995213d8ebef2119a7eff144913861df1200980ccdef8,469,0x21edad4d801974a824404e4ed4b3bd95ab876b34,-2912770576681481,2.2357283E+021,6.90649235875319E+031,1.38463410606586E+023,135416
21469356,2024-12-24 02:29:23,0x5f0472da8e11ab8ff761038e6eda776f9d4f9b8b2c678a1c135c115a8773bb42,237,0x21edad4d801974a824404e4ed4b3bd95ab876b34,-1.30278385688157E+016,1.00006608550693E+022,6.90705886989155E+031,1.38463410606586E+023,135417
21469406,2024-12-24 02:39:23,0x46b861ebb8e1cb4a63e74e99be1740b3eea5e2fc44a8530a6469c70c39257627,361,0x21edad4d801974a824404e4ed4b3bd95ab876b34,-2.67351672808827E+018,2.08760132908029E+024,7.02531599534757E+031,1.38463410606586E+023,135757
21469421,2024-12-24 02:42:23,0x04934f3163bdc5c6c9b5c470964a1ecdc47cd7136e3f32d51d03fe1ec9a5c82d,260,0x21edad4d801974a824404e4ed4b3bd95ab876b34,-1.03256589742916E+016,8.20132195415211E+021,7.02578057866897E+031,1.38463410606586E+023,135758
21469435,2024-12-24 02:45:11,0x3b8105046d9d277761f37953487d12d37a197e80b119480deb7eb071e44ee452,11,0x21edad4d801974a824404e4ed4b3bd95ab876b34,-5.28323214863201E+018,4.34353842908485E+024,7.27183060832556E+031,1.38463410606586E+023,136447
21469436,2024-12-24 02:45:23,0x9e368b8668e8ec0faaff6cf28de09b0e964bfe050c5b322c7f02b349973971fb,2,0x21edad4d801974a824404e4ed4b3bd95ab876b34,2.9E+018,-2.37341740611099E+024,7.13602469458866E+031,1.38463410606586E+023,136070
21469436,2024-12-24 02:45:23,0x1a19b8d8b72f9d57f86fb318d5662eebf89e5d5f1c0ebf1628ff3d2d2d299ae4,389,0x21edad4d801974a824404e4ed4b3bd95ab876b34,8.10525988143729E+017,-6.47581863912008E+023,7.09897034143461E+031,1.38463410606586E+023,135965
21469437,2024-12-24 02:45:35,0x8df792738267db3154c0e3b4098b4ea97f3bdcd40db1721c8e56feb2b9454b6b,26,0x21edad4d801974a824404e4ed4b3bd95ab876b34,8.4969995877602E+017,-6.71698933917574E+023,7.06053602000345E+031,1.38463410606586E+023,135857
21469437,2024-12-24 02:45:35,0x8df792738267db3154c0e3b4098b4ea97f3bdcd40db1721c8e56feb2b9454b6b,29,0x21edad4d801974a824404e4ed4b3bd95ab876b34,1.03182075717756E+017,-8.10718718450203E+022,7.05589712268774E+031,1.38463410606586E+023,135844
21469437,2024-12-24 02:45:35,0x8df792738267db3154c0e3b4098b4ea97f3bdcd40db1721c8e56feb2b9454b6b,32,0x21edad4d801974a824404e4ed4b3bd95ab876b34,1.03182075717756E+017,-8.0965410478364E+022,7.05126431704521E+031,1.38463410606586E+023,135831
21469442,2024-12-24 02:46:35,0x6f9680e249709ca460a9c06ea876e16de26fa89de8abf09dbbb2b154e9c15053,394,0x21edad4d801974a824404e4ed4b3bd95ab876b34,5.49560787368472E+017,-4.2944707394519E+023,7.02669154188624E+031,1.38463410606586E+023,135761
21469478,2024-12-24 02:53:47,0xae1efb8e0a3123b7e2cfacd8a4a45e0f3d800cd4f629125e227edf74045d309c,233,0x21edad4d801974a824404e4ed4b3bd95ab876b34,1E+016,-7.78664305942471E+021,7.02624599355036E+031,1.38463410606586E+023,135760
21469634,2024-12-24 03:25:11,0xd2bc5cea450b2d43f85c54f84786e675f9f1ec0f762283d7c00f3b1141c6e3a0,993,0x21edad4d801974a824404e4ed4b3bd95ab876b34,2.9327902240329E+016,-2.2830896934194E+022,7.02493961953811E+031,1.38463410606586E+023,135756
21469637,2024-12-24 03:25:47,0x06c004a3516eec8ccd67bd9347874a349c44dfa121467976a77ea73b5858ad22,98,0x21edad4d801974a824404e4ed4b3bd95ab876b34,1.29E+017,-1.00321935724104E+023,7.0191992419232E+031,1.38463410606586E+023,135739
21469807,2024-12-24 03:59:59,0x3d2100acea67fbc36fc1db3a3e7dd5740ef46eb03e09d0916bebe8e4f7e15f2d,1128,0x21edad4d801974a824404e4ed4b3bd95ab876b34,2925004653416495,-2.27284428163646E+021,7.01906919075999E+031,1.38463410606586E+023,135739
21469819,2024-12-24 04:02:23,0x5db9773c992cf528be8aaad2c8e136ebc4d171a3aca8d39ef1b6078c417c979f,45,0x21edad4d801974a824404e4ed4b3bd95ab876b34,143209780771161,-1.112775E+020,7.01906282350974E+031,1.38463410606586E+023,135739
21469939,2024-12-24 04:26:59,0x7585cd71106611932d84c5cf20798a1d851483316c9b015d9f298d0ae1957cdc,100,0x21edad4d801974a824404e4ed4b3bd95ab876b34,-2.77005487802125E+017,2.2E+023,7.03152524496824E+031,1.38463410606586E+023,135775
21470048,2024-12-24 04:48:47,0x493a3171116c8942f03372a331932107a185386860f0f52db77d5eaeb78b5a2e,6,0x21edad4d801974a824404e4ed4b3bd95ab876b34,-4.90676020789585E+017,3.9162245938E+023,7.05370962742919E+031,1.38463410606586E+023,135838
21470151,2024-12-24 05:09:35,0x0681e3855faf9b2751c06ea1b25f2ef7c341b1770d090dd317656f5a12928b44,237,0x21edad4d801974a824404e4ed4b3bd95ab876b34,-4.79459672626653E+018,3.96088585987237E+024,7.27808339531439E+031,1.38463410606586E+023,136464
21470152,2024-12-24 05:09:47,0xb69c0e954dee8e4021ed9403410a263d1b1381ac7cbbc64ba48db45afef1e871,8,0x21edad4d801974a824404e4ed4b3bd95ab876b34,2.33333073385983E+017,-1.94635168947716E+023,7.26694645543343E+031,1.38463410606586E+023,136433
21470153,2024-12-24 05:09:59,0x55b05a780682604b6160d6b30575f69b4120d318db898bdd0750f55dc8ee250b,2,0x21edad4d801974a824404e4ed4b3bd95ab876b34,8.42631734134438E+017,-6.97950233211452E+023,7.22701004605171E+031,1.38463410606586E+023,136323
21470153,2024-12-24 05:09:59,0x55b05a780682604b6160d6b30575f69b4120d318db898bdd0750f55dc8ee250b,5,0x21edad4d801974a824404e4ed4b3bd95ab876b34,4.21315867067219E+017,-3.46106245395308E+023,7.2072059969262E+031,1.38463410606586E+023,136268
21470153,2024-12-24 05:09:59,0x55b05a780682604b6160d6b30575f69b4120d318db898bdd0750f55dc8ee250b,11,0x21edad4d801974a824404e4ed4b3bd95ab876b34,1.02323756163159E+017,-8.37717203600069E+022,7.2024126154504E+031,1.38463410606586E+023,136255
21470154,2024-12-24 05:10:11,0x305abc828f46206550aa47625f45524dd5b35c783613fa5d10d43b0019e91b75,252,0x21edad4d801974a824404e4ed4b3bd95ab876b34,3.51382388712436E+017,-2.86827809373644E+023,7.18600045270277E+031,1.38463410606586E+023,136209
21470364,2024-12-24 05:52:35,0xc3f1d82a1c69f7f01712aec2be6068b20f1cbe71b7a02221e002750415938e54,69,0x21edad4d801974a824404e4ed4b3bd95ab876b34,-2.99149268797078E+017,2.49069144456582E+023,7.20010956475062E+031,1.38463410606586E+023,136248
21470403,2024-12-24 06:00:23,0x2aefb615de64c4f21432e033e73bc74fc1ad053da6e2f0017a0baa0a8fa76089,214,0x21edad4d801974a824404e4ed4b3bd95ab876b34,1.85E+016,-1.51242470765927E+022,7.19924416189795E+031,1.38463410606586E+023,136246
21470473,2024-12-24 06:14:23,0x2bbe85529f6d054cfe82e3d89a7a7009cc6620d2ff307d35fddbfc57598295ba,610,0x21edad4d801974a824404e4ed4b3bd95ab876b34,-4230417152665553,3.52837466666667E+021,7.19944403504413E+031,1.38463410606586E+023,136247
21470549,2024-12-24 06:29:35,0x5eee17123de8c4369d674b5e2ebc77dae080111a05753b4216ab48ee8481578c,75,0x21edad4d801974a824404e4ed4b3bd95ab876b34,652074288192598,-5.33051516570599E+020,7.19941353406774E+031,1.38463410606586E+023,136246
21470549,2024-12-24 06:29:35,0x6ccf749a42bd3ab5b5af092eacd2b05264a5eea8071df459d578ba80f8dab62a,260,0x21edad4d801974a824404e4ed4b3bd95ab876b34,-1.7963009814334E+017,1.5E+023,7.20791063960762E+031,1.38463410606586E+023,136270
21470594,2024-12-24 06:38:35,0x0cf4e69f32f2d3372657a487f8883a9679c75634e4c2a9f7730d0591ec189ecc,93,0x21edad4d801974a824404e4ed4b3bd95ab876b34,5.56228331284702E+016,-4.55607448881519E+022,7.20530367356189E+031,1.38463410606586E+023,136263
21470647,2024-12-24 06:49:11,0xba42c59d0579bcf11524acda8279582f01aa5b2ae659f895c4654afa2b038b0b,164,0x21edad4d801974a824404e4ed4b3bd95ab876b34,148687500000000,-1.21745984256453E+020,7.20529670730952E+031,1.38463410606586E+023,136263
21470696,2024-12-24 06:59:11,0x4bc0ce746229c541c8896e81673a0a86a0ff647c7631312d2e3960bc661423ed,184,0x21edad4d801974a824404e4ed4b3bd95ab876b34,-1.79337052152313E+017,1.5E+023,7.21379381284941E+031,1.38463410606586E+023,136286
21470834,2024-12-24 07:26:59,0x0d97706228287e5edee2928919a01a2446b2bdfd4b625a57c6bacf67ad61cad2,78,0x21edad4d801974a824404e4ed4b3bd95ab876b34,-2.36707763959142E+016,1.9825E+022,7.21491684696493E+031,1.38463410606586E+023,136289
21471449,2024-12-24 09:30:35,0x6fa9d2aa83f71f46c2b23c4426e872b1235e344e8d67cfdda20eb9a45fdb73eb,125,0x21edad4d801974a824404e4ed4b3bd95ab876b34,-1.24846470826469E+016,1.0458760777466E+022,7.21550930825921E+031,1.38463410606586E+023,136291
21471500,2024-12-24 09:40:59,0x18cbfd9ff1cd7f529b24717465dffbb14370ac16a58d5aacae48f165e1684ffd,324,0x21edad4d801974a824404e4ed4b3bd95ab876b34,8000000000000000,-6.56866893406586E+021,7.2151334518741E+031,1.38463410606586E+023,136290
21471524,2024-12-24 09:45:59,0x9b377aea3ada6c87892a703c32909fa45a4a6740b3a6a81655b310cfecb3c15d,206,0x21edad4d801974a824404e4ed4b3bd95ab876b34,2.41199216335426E+017,-1.97723881310969E+023,7.20381977721245E+031,1.38463410606586E+023,136259
21471804,2024-12-24 10:42:59,0x0b73d02e15da51d7b63de980ad87175731a986e20c0af14387dc7b7313c2ac5b,108,0x21edad4d801974a824404e4ed4b3bd95ab876b34,-1.81088470105585E+016,1.51242470765927E+022,7.20467652603659E+031,1.38463410606586E+023,136261
21471818,2024-12-24 10:45:47,0xfc065bd73a0f09d6ec94dbd0d9836cde7cd3034273c63890522898175d83b21f,2,0x21edad4d801974a824404e4ed4b3bd95ab876b34,2.06049769187576E+017,-1.68459574145478E+023,7.19503734232805E+031,1.38463410606586E+023,136234
21472028,2024-12-24 11:27:47,0xd1726f03e5bffb8fadc0c4364bba5755a5b70e9551974c94c741c6f2d743bcfd,44,0x21edad4d801974a824404e4ed4b3bd95ab876b34,-6.83926167472978E+016,5.70001261643836E+022,7.19826624958009E+031,1.38463410606586E+023,136243
21472127,2024-12-24 11:47:35,0x7f079f0ff6619a9b7ccbd7667699ddce69b7698aadfaffde411603d3780d5d53,445,0x21edad4d801974a824404e4ed4b3bd95ab876b34,-334261259190326,2.78707366666667E+020,7.19828203761948E+031,1.38463410606586E+023,136243
21472142,2024-12-24 11:50:47,0xff749aad827eb247b3394280e7536ec1bb90def6effd92fe75359128234a74ed,391,0x21edad4d801974a824404e4ed4b3bd95ab876b34,-2.12645347371176E+017,1.77552028457163E+023,7.20833989311696E+031,1.38463410606586E+023,136271
21472376,2024-12-24 12:38:11,0x535fab37e6e695438722dac2e67a0b2aada0f043f3090b96ac7672f3baab75cf,327,0x21edad4d801974a824404e4ed4b3bd95ab876b34,-5420092313756021,4.53208766666667E+021,7.20859662396509E+031,1.38463410606586E+023,136272
21472429,2024-12-24 12:48:47,0x9abae87a51c25defb86d4000ab266c4b4512d1429763201248849253c694f8fc,57,0x21edad4d801974a824404e4ed4b3bd95ab876b34,-1.1963985084228E+016,1.0005E+022,7.2091633809046E+031,1.38463410606586E+023,136274
21472801,2024-12-24 14:03:47,0x27e1da6df9e82098f2a6edd8a82ed22c1282a366123ba829d6022d53a256f81f,388,0x21edad4d801974a824404e4ed4b3bd95ab876b34,7.17295664925923E+016,-5.87680590350743E+022,7.20580069807635E+031,1.38463410606586E+023,136264
21473162,2024-12-24 15:15:59,0xd1d95070f83f9e37a8bceaa02c548702f52f949b322a238bfa3bbbe2541b1d04,338,0x21edad4d801974a824404e4ed4b3bd95ab876b34,-4.90554131730515E+016,4.10012436038882E+022,7.20812331070414E+031,1.38463410606586E+023,136271
21473484,2024-12-24 16:21:23,0xdc547738fcf9b5551d17c3d08db5f4cc374399559142acda07324c95f6a7669c,390,0x21edad4d801974a824404e4ed4b3bd95ab876b34,-1.25540583615817E+017,1.05049160439491E+023,7.21407406939168E+031,1.38463410606586E+023,136287
21473491,2024-12-24 16:22:47,0x006d16ca6292c467de676c872eb56059146c69ef4579e21abd73e254918d1f26,273,0x21edad4d801974a824404e4ed4b3bd95ab876b34,-7.49628558177946E+017,6.3089799875819E+023,7.24981278192736E+031,1.38463410606586E+023,136386
21473723,2024-12-24 17:09:35,0x700d6334553d92c15161c5d7a253259e67144ae78535dfc5fc5479b4a0ee56d3,383,0x21edad4d801974a824404e4ed4b3bd95ab876b34,1427968729566300,-1.18370709289594E+021,7.24974505072132E+031,1.38463410606586E+023,136386
21473879,2024-12-24 17:40:47,0x4a75108dc0e1d788c60ed5495707f044ade2bd41afd2b0022f66d52970e44332,214,0x21edad4d801974a824404e4ed4b3bd95ab876b34,4000000000000000,-3.31566100334546E+021,7.24955533003795E+031,1.38463410606586E+023,136385
21474078,2024-12-24 18:20:35,0x0a35f1671491e8a27209db300ca955a73fa5d680e9b83727b54b315bc08685da,528,0x21edad4d801974a824404e4ed4b3bd95ab876b34,-6.90465994205123E+017,5.86619963048896E+023,7.28278580829016E+031,1.38463410606586E+023,136477
21474100,2024-12-24 18:24:59,0xd28aab1f348d871f570274be45d3e0f5ba733ba87fb0609708de45d3cf90001c,483,0x21edad4d801974a824404e4ed4b3bd95ab876b34,-6.84193587390904E+017,5.86619963048896E+023,7.31601628654236E+031,1.38463410606586E+023,136568
21474106,2024-12-24 18:26:11,0x32112ed15092e0750724eb8624724237e7021d0b5bf018bf609942c8f720645f,252,0x21edad4d801974a824404e4ed4b3bd95ab876b34,6.5E+017,-5.46315623316185E+023,7.28416161680186E+031,1.35878297721413E+023,136481
21474199,2024-12-24 18:44:47,0xb53f9187d1c8aa9da517b6a483d43a2c3a8a2c1ee3103234b66534f9375b8ff7,263,0x21edad4d801974a824404e4ed4b3bd95ab876b34,-7524616660367580,6.4249725424992E+021,7.28453249897327E+031,1.35878297721413E+023,136482
21474410,2024-12-24 19:27:23,0x028d16ee71df3725b3696bcc3caf35ada8f627a3468de1244676729306ab536a,195,0x21edad4d801974a824404e4ed4b3bd95ab876b34,-2.49999785187866E+016,2.13511915913104E+022,7.28576499860608E+031,1.35878297721413E+023,136485
21474569,2024-12-24 19:59:23,0x463cffc4c43626de7b909a0526c7f60898b3e239dad52a8d25b1d42e78e542df,477,0x21edad4d801974a824404e4ed4b3bd95ab876b34,-1.26424323749328E+016,1.08E+022,7.28638842966742E+031,1.35878297721413E+023,136487
21474601,2024-12-24 20:05:47,0x2b13e13c180b82c315344d72f02095c24b58ad6c47e14c84a2750de9bc180455,280,0x21edad4d801974a824404e4ed4b3bd95ab876b34,-1.17040270983714E+016,1E+022,7.28696568065013E+031,1.35878297721413E+023,136488
21474611,2024-12-24 20:07:47,0x53b63889097e31c708831d2c0c65479755e0e868518c8a859ef8f4b5f7d09504,286,0x21edad4d801974a824404e4ed4b3bd95ab876b34,6.5E+017,-5.41994962752241E+023,7.25536294076382E+031,1.35878297721413E+023,136401
21474627,2024-12-24 20:10:59,0x49069c8867233dbbb119643dfc9ba94e6ad67559a945778276cbf38c134d7edf,75,0x21edad4d801974a824404e4ed4b3bd95ab876b34,-2.94545987480733E+017,2.5E+023,7.26979421533165E+031,1.35878297721413E+023,136441
21474664,2024-12-24 20:18:23,0x2e522b657fdcaf1e7b63a83764ab1fed744203e857708885e7df61f3a04c9f0e,327,0x21edad4d801974a824404e4ed4b3bd95ab876b34,-2579277206011524,2.19359E+021,7.26992084052997E+031,1.35878297721413E+023,136441
21474700,2024-12-24 20:25:35,0x50e0314ca31c8b3e360fc58f175e2bf1965958d9b5b4c3ff7fce19cab8eb0aa7,64,0x21edad4d801974a824404e4ed4b3bd95ab876b34,-3.52657246840011E+016,3E+022,7.27165259347811E+031,1.35878297721413E+023,136446
21474714,2024-12-24 20:28:23,0xbf22d0ad65c0af1fca4214c5b614d5c516b14dccd014b4eefb75323ed8063b54,233,0x21edad4d801974a824404e4ed4b3bd95ab876b34,1.9E+016,-1.58431194428634E+022,7.27072881001673E+031,1.35878297721413E+023,136444
21474917,2024-12-24 21:09:11,0x3a4d4e8fd4614b9dcecd9ead81c7c7f44db3ffd6b84ad7abb76fc44c147e4a05,263,0x21edad4d801974a824404e4ed4b3bd95ab876b34,-1.30098095914374E+018,1.11651687565114E+024,7.33517985638531E+031,1.35878297721413E+023,136620
21474918,2024-12-24 21:09:23,0x05ebcd5b616447b82b27925dfe2f8a3e6c0641bdaa50a534a8ccb2fd95c4979a,75,0x21edad4d801974a824404e4ed4b3bd95ab876b34,3.01177114487231E+017,-2.55057507696224E+023,7.32030791729783E+031,1.35878297721413E+023,136580
21474919,2024-12-24 21:09:35,0x2b177615de08d150ee8e9b84c8727ffcc4a8262f0d052748b2b44db1a3c7a8d2,130,0x21edad4d801974a824404e4ed4b3bd95ab876b34,6E+017,-5.05051126834106E+023,7.29085930524878E+031,1.35878297721413E+023,136499
21475001,2024-12-24 21:26:11,0x099de904fe0647d3ece1b677caad4077325a43a0aec71cbd134e700c6cc243f1,225,0x21edad4d801974a824404e4ed4b3bd95ab876b34,-1182588585885810,1.01158E+021,7.29091769880369E+031,1.35878297721413E+023,136499
21475028,2024-12-24 21:31:35,0xd132bec566777c90f5ddc8a68b6704a3594faa42e180b22fc7330f8b6a1794d4,298,0x21edad4d801974a824404e4ed4b3bd95ab876b34,6993809239872242,-5.86318822868051E+021,7.29057582696866E+031,1.35878297721413E+023,136498
21475085,2024-12-24 21:42:59,0x9790c0b966bb3c6042d53c136294fa44901ab5e61ee15417d7f9ee53784f2b97,386,0x21edad4d801974a824404e4ed4b3bd95ab876b34,-2.30793563645979E+016,1.97433515485844E+022,7.29171551387701E+031,1.35878297721413E+023,136501
21475166,2024-12-24 21:59:11,0x708bd41c422b78400f778e05a3be6f9db758e1fb14386a89bfc2bba12fdac8d8,113,0x21edad4d801974a824404e4ed4b3bd95ab876b34,-1.43557701193139E+018,1.24032395418607E+024,7.36331333602071E+031,1.35878297721413E+023,136697
21475175,2024-12-24 22:00:59,0xa367f69f554aca4e70471f2c4259df53370eaa72145b19fd2487e9b75e437b3c,169,0x21edad4d801974a824404e4ed4b3bd95ab876b34,-5238226912629982,4.57037429465114E+021,7.36357206195176E+031,1.38556399172274E+023,136697
21475209,2024-12-24 22:07:47,0x8feada5f7fb7c58534112ca6a481f0be8fa2d3ac49ee14d132bf999e0fe08c56,248,0x21edad4d801974a824404e4ed4b3bd95ab876b34,-1.3750608304846E+016,1.199899E+022,7.36425131701039E+031,1.38556399172274E+023,136699
21475486,2024-12-24 23:03:47,0x6b630b233c83c96499c94355523ffdcb84dd8146f51c3d0fd90fd265fd86372f,190,0x21edad4d801974a824404e4ed4b3bd95ab876b34,-2347787258225362,2.04893613444921E+021,7.36436730595897E+031,1.38556399172274E+023,136700
21475493,2024-12-24 23:05:11,0x347b4b495e9d685a9025405d1583b1839b574fbb3f057e660cc94e3eb477056c,379,0x21edad4d801974a824404e4ed4b3bd95ab876b34,-2.12979938629392E+017,1.86138485829516E+023,7.3749044851803E+031,1.38556399172274E+023,136728
21475526,2024-12-24 23:11:47,0x8f58896f282d786a67061546d920c7153861b8fb1cbc553a00ea83bcce1d9954,144,0x21edad4d801974a824404e4ed4b3bd95ab876b34,-2045866561244234,1.79061290914759E+021,7.37500585061827E+031,1.38556399172274E+023,136728
21476031,2024-12-25 00:53:59,0x4e8edbf1f07876b2d57f7b87e820abf831e4d8131b5a032509ba4ff913ac3864,139,0x21edad4d801974a824404e4ed4b3bd95ab876b34,-1884887895492359,1.6497624E+021,7.37509924260008E+031,1.38556399172274E+023,136729
21476075,2024-12-25 01:02:47,0x4fae398c237cf1a9954ee799debe175a707bb9cc519655a3952a6684b46f0388,128,0x21edad4d801974a824404e4ed4b3bd95ab876b34,-3797091555713282,3.32356E+021,7.3752873871808E+031,1.38556399172274E+023,136729
21476098,2024-12-25 01:07:23,0x31c5b00e773beee258bbf29362659afd0c7cefbf0a1fa6f2a4712a2a5f54f4d6,160,0x21edad4d801974a824404e4ed4b3bd95ab876b34,8.35217368918295E+016,-7.16130619693211E+022,7.37119246890511E+031,1.38556399172274E+023,136718
21476209,2024-12-25 01:29:35,0x2e56a853610b68ba59365e97cb91dba5595fefc53008dd15f040e6543a112c7b,359,0x21edad4d801974a824404e4ed4b3bd95ab876b34,-3.46205502526997E+017,3.03407200299704E+023,7.38836815416091E+031,1.38556399172274E+023,136765
21476234,2024-12-25 01:34:35,0x217f3c57cf3f535df51c5ae29797c75d2eb51cfd1e6b5457b92fdc92da58c20c,42,0x21edad4d801974a824404e4ed4b3bd95ab876b34,5.84479602286668E+017,-5.0125E+023,7.35970609546314E+031,1.38556399172274E+023,136687
21476393,2024-12-25 02:06:35,0xcb287182dccaea3d48a4209114172fceb30394918bc5e5e89442591d395f3fb2,134,0x21edad4d801974a824404e4ed4b3bd95ab876b34,-4025062168238002,3.50841446641604E+021,7.35990470453558E+031,1.38556399172274E+023,136687
21476457,2024-12-25 02:19:23,0x0da1a1b56b1b75ff1aea64281f2414e2c84642f402484c976f522aadf630492b,1232,0x21edad4d801974a824404e4ed4b3bd95ab876b34,-1.08403976992877E+017,9.45607684634954E+022,7.3652577284423E+031,1.38556399172274E+023,136702
21476758,2024-12-25 03:19:47,0xa871b8754d9d2adeb0ecb9de3cd2b90affd443c6873ca315a60fa84edb22b460,616,0x21edad4d801974a824404e4ed4b3bd95ab876b34,-8.88622094156237E+016,7.76171424357342E+022,7.36965158464484E+031,1.38556399172274E+023,136714
21476758,2024-12-25 03:19:47,0x2975f58bf719e862fd388bb67ef227da476ea3e287267706ba55e96cdb50dd10,877,0x21edad4d801974a824404e4ed4b3bd95ab876b34,7651009504055697,-6.5533988021007E+021,7.36927685367E+031,1.38556399172274E+023,136713
21476818,2024-12-25 03:31:47,0x9eab1da0b3c1805581fea82046a259984ef9d59632c9475042313d127d663f86,111,0x21edad4d801974a824404e4ed4b3bd95ab876b34,-3274459981477254,2.8615716E+021,7.36943884538638E+031,1.38556399172274E+023,136713
21477050,2024-12-25 04:18:11,0xef2587f4a67c72b1ac2e7ba4cae19395df8990d2ba37b3ab31d927a65dbf316c,949,0x21edad4d801974a824404e4ed4b3bd95ab876b34,1.02837981533477E+017,-8.80241186455279E+022,7.36440552377953E+031,1.38556399172274E+023,136700
21477116,2024-12-25 04:31:23,0x1f5c86202e9151adb6b0a749688a383cbaf2c10af9b462df1b603bacf318761b,219,0x21edad4d801974a824404e4ed4b3bd95ab876b34,4.36791442154713E+016,-3.73507708759641E+022,7.36226976320645E+031,1.38556399172274E+023,136694
21477232,2024-12-25 04:54:35,0x8a876bf2c0bdf1753b68a25c1c1203c1e9448d18f8b239601754f957328821bd,15,0x21edad4d801974a824404e4ed4b3bd95ab876b34,3E+016,-2.56409574195626E+022,7.36080358340271E+031,1.38556399172274E+023,136690
21477369,2024-12-25 05:22:23,0x5ee0377fe5856c6948173d9ae6582cf7215ce10d6eb4dbbfe63090a6af3b0a71,197,0x21edad4d801974a824404e4ed4b3bd95ab876b34,-1.01138841625607E+016,8.81867880194761E+021,7.36130280310258E+031,1.38556399172274E+023,136691
21477475,2024-12-25 05:43:35,0xf673035d46f4bc9803a1764eba953435d941311456e57153623cd4f417391700,102,0x21edad4d801974a824404e4ed4b3bd95ab876b34,-2088337972314006,1.82105E+021,7.36140589156457E+031,1.38556399172274E+023,136692
21477506,2024-12-25 05:49:47,0xdf6fa24efc204c4687d099e172656e4e694b20538f06236285a912eb45188232,245,0x21edad4d801974a824404e4ed4b3bd95ab876b34,-4.75365949205518E+017,4.1585494E+023,7.38494717059308E+031,1.38556399172274E+023,136755
21477822,2024-12-25 06:53:35,0x1551745ff083d672599f6152c8d52391194b6cbc92c2a96cecf4ed70d41ff34c,323,0x21edad4d801974a824404e4ed4b3bd95ab876b34,-2.88565578073782E+017,2.5373995E+023,7.3993112249521E+031,1.38556399172274E+023,136794
21477930,2024-12-25 07:15:11,0xf40ac239e109fe069ddb6f683154f586a9ef942de883bc02455cc7514be638b9,313,0x21edad4d801974a824404e4ed4b3bd95ab876b34,-3433031111178251,3.02465619177668E+021,7.39948244878168E+031,1.38556399172274E+023,136795
21477962,2024-12-25 07:21:47,0x41c41afd136b744476b6e6bbc1b57bb9131e231647be995050aefa501526a093,367,0x21edad4d801974a824404e4ed4b3bd95ab876b34,-6257327971402823,5.51335E+021,7.39979455595716E+031,1.38556399172274E+023,136796
21478145,2024-12-25 07:58:23,0x7a94cba995537dca22ce2c1b04364c3c5fc1f69f618fb769a03c1b2e077a3881,243,0x21edad4d801974a824404e4ed4b3bd95ab876b34,-1.70038874257119E+017,1.5E+023,7.40828595888308E+031,1.38556399172274E+023,136818
21478216,2024-12-25 08:12:35,0xbc99882e79e49bd62bfe5581ab5e2ae283b1e76ac8e44e1bb098eb94efe8eef8,399,0x21edad4d801974a824404e4ed4b3bd95ab876b34,1500000000000000,-1.29836981195576E+021,7.4082117165853E+031,1.38556399172274E+023,136818
21478361,2024-12-25 08:41:47,0x3a0d595991425f05095ec515a2bfc89e7fdcf0ac28f7ea840b82cdb56a9d8b1b,94,0x21edad4d801974a824404e4ed4b3bd95ab876b34,-2492766636831463,2.20151342465753E+021,7.40833634283554E+031,1.38556399172274E+023,136819
