block_number,timestamp,tx_hash,log_index,pool_contract_address,tick_lower,tick_upper,amount,amount0,amount1
21494150,2024-12-27 13:39:35,0xdf90ccebf0fc77d52da04e475fda6db80adce32287186624ad613d09a81a6414,264,0x6dcba3657ee750a51a13a235b4ed081317da3066,-887270,887270,71985940465426237,71997414208825842,71974468550519906
21494154,2024-12-27 13:40:23,0x637127c297d42e64560eb36b0eabe7a966d4ded1d22dd6c3382133665336abfe,486,0x6dcba3657ee750a51a13a235b4ed081317da3066,-887270,887270,937115558050011482,937264923653618585,936966216249795479
21494159,2024-12-27 13:41:23,0x36ab9c88b242aee778b2d1c275377cc792002787540b0188c1445abcbe080ed7,425,0x6dcba3657ee750a51a13a235b4ed081317da3066,-887270,887270,41991797254318662,41998488920357987,41985106654469945
21494169,2024-12-27 13:43:23,0xa3b0c99c058150b9f0cdf20f40e2b80f38b116751a334bfd7f1a749bc6fadc34,358,0x6dcba3657ee750a51a13a235b4ed081317da3066,-887270,887270,142972080800342414,142994864331417993,142949300899392230
21494175,2024-12-27 13:44:47,0x40557fddb536db54a3e9225c0a2fc5bbb9212dc3aaa0b2739eda8a85ca06e593,229,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,-195000,-193320,50674884515383,69999999999999178,0
21494176,2024-12-27 13:44:59,0xe45750e4c1e5acce6665855372b3203b39736facbc0ac31de71f2a4a25dfe82d,328,0x14154c15fc0fd3f91de557a1b6fdd2059972cd0b,74600,79400,265423801388795530753,0,3000000000000000000000
21494181,2024-12-27 13:45:59,0x3b03ce2efd2fb34ac547e6412fa6e7065b56b6fb29534ea371fa298a3e952afb,221,0x6dcba3657ee750a51a13a235b4ed081317da3066,-887270,887270,99980476084155507,99996408623369199,99964546083491043
21494181,2024-12-27 13:45:59,0xd7e5740ed7bb5b33251d76efca0d7c5546e572f152d4276a1fb1b45ec8efe8b9,228,0x6dcba3657ee750a51a13a235b4ed081317da3066,-887270,887270,129979286955138747,129999999999999999,129958577210510015
21494184,2024-12-27 13:46:35,0x6c784f5feaddaa342312e1ee0389f2c2ffa823d413c0aa38c6e92106f3c422ca,1,0x109830a1aaad605bbf02a9dfa7b0b92ec2fb7daa,1724,1725,11034242432391968700008106,0,601362000000000000000
21494186,2024-12-27 13:46:59,0xa35c6c7b10acf3ca41d73478278cad69530643b7acd72e063fd055b5f15c40f2,127,0xc7cbff2a23d0926604f9352f65596e65729b8a17,-123000,-122000,131336050422679361916303,0,14369999999999999218
21494189,2024-12-27 13:47:35,0x8fdd5f70f60d4cfeb9397940d5175197f88c896fb31eeaf33c5e5d44b566da2e,102,0xacda7e4d5025ee4dd87d2ff75ecf6d69e921cee3,-58800,-55400,12830109906984302348,21352792530516157668,49754487909046243
21494189,2024-12-27 13:47:35,0x92dde9c404f06c897d2d91fd9d6026b67f0133d4117edc4e1971c467c06d25c9,307,0x6dcba3657ee750a51a13a235b4ed081317da3066,-887270,887270,959812570407893135,959965522784344574,959659642401514275
21494189,2024-12-27 13:47:35,0xeaa89ab90606722e51e7dd82d3480bae6fe40401dbb5a87337e799f7fa700f81,341,0x6dcba3657ee750a51a13a235b4ed081317da3066,-887270,887270,1049794998883633117,1049962290545376878,1049627733876656239
21494192,2024-12-27 13:48:11,0xb35abd311bb124bb8077fb245a377981780bdc76ba5258fc66abc0f6fd5822b8,189,0x8bb9cd887dd51c5aa8d7da9e244c94bec035e47c,-887270,887270,26948386728206182,26940530122614941768034,26956245625
21494198,2024-12-27 13:49:23,0x3d88ebe74011c032496c506fee8bd3786f1c8018c11a6b0fbd156cc186d94fce,113,0x1ac1a8feaaea1900c4166deeed0c11cc10669d36,195040,195060,471085546916428,11302064,4755777728733020
21494201,2024-12-27 13:49:59,0x550a3c833179cfbaef214251262718e74f83cde25ae4954a8a34746d58e33e72,101,0x6dcba3657ee750a51a13a235b4ed081317da3066,-887270,887270,500079678252383398,500159369202014603,499999999999999999
21494206,2024-12-27 13:50:59,0xdda0155107ba3d61982ad3cad3f7ee7c14e1f94e5ec9c2cf501513d65f5d16ab,32,0x7baece5d47f1bc5e1953fbe0e9931d54dab6d810,-131200,-121400,670738842167636847900,97623781711147171319890,210253992274422275
21494208,2024-12-27 13:51:23,0x95bf8ec5380cd6f9838b9ba07e79a3fa4a2507dcb83ce55085fc426dcfd1c07f,312,0xc2fa5fd1c1ad37701ef1b26c5f0680ac807e3efd,-92200,-85200,7009765959873905313,85810751857979522521,14641886654153878
21494209,2024-12-27 13:51:35,0x3fa83ab24763db9d87a05fc195a9858cf33af647a55de55433f8a0648cb558c2,230,0x6dcba3657ee750a51a13a235b4ed081317da3066,-10,10,303378137888888976948,199992817246738453,103302032603650751
21494215,2024-12-27 13:52:47,0x08c3b6658b1b6ee8b4a75c5745a0db78f97b6aeef96951ab1067185c5d992d94,338,0x14154c15fc0fd3f91de557a1b6fdd2059972cd0b,78200,79800,22798150374131266096277,7609194986860862416,72893347685806866972247
21494225,2024-12-27 13:54:47,0x369d5bfb2b616336f1af2c320ecc91e0b38230452d19c7424005b908f2735e39,302,0x6dcba3657ee750a51a13a235b4ed081317da3066,-887270,887270,500902178636567556,500982007203079824,500822362790272662
21494232,2024-12-27 13:56:11,0x821069f9d96d1b0d11531871a2990f81ff548d22b627dbcd82e913e8348b2e0e,501,0x6dcba3657ee750a51a13a235b4ed081317da3066,-887270,887270,349931661722152983,349987430181792292,349875902148893077
21494241,2024-12-27 13:57:59,0x055c2fce97fc690c91b647a26916d20017d2cf675d2994933f070290d7d799a7,12,0x593974accc0ec830d8ce24e12f4629f05315c4ba,-31400,-31200,47757805736510729787719,14960351888886261143,99198417499661843786
21494241,2024-12-27 13:57:59,0x055c2fce97fc690c91b647a26916d20017d2cf675d2994933f070290d7d799a7,14,0x593974accc0ec830d8ce24e12f4629f05315c4ba,-31200,-31000,33703430533286477497,1595689395823281927,0
21494241,2024-12-27 13:57:59,0x76d9b923c82db2a8d4be7e5fed104561e7fb803d9c040dc474be1bd9f6cdf099,165,0x11950d141ecb863f01007add7d1a342041227b58,-213120,-159600,32390396917522846846809,349942669156884276737121551,1596519221303982419
21494241,2024-12-27 13:57:59,0xe92db81df94f7246db13f0de60821ff8f021ef5cadf7a676a4d18a290287b36a,181,0x8bb9cd887dd51c5aa8d7da9e244c94bec035e47c,-276340,-274500,172670782754539,14999975841354630726,188202
21494245,2024-12-27 13:58:47,0xa8fe29cfa8835b9572afc03b315ca8166337f4e526d62eb7d3afa9b36d302425,44,0x14154c15fc0fd3f91de557a1b6fdd2059972cd0b,78800,80000,87926370820516520313,45550817239143477,147498749863821639517
21494247,2024-12-27 13:59:11,0x13f9c4f1aa03aabb615dbc443a354f7f833310a04b5600a007a32f33eb21d84c,225,0x6dcba3657ee750a51a13a235b4ed081317da3066,-887270,887270,1001542384819391565,1001702000201977910,1001382794870587276
21494248,2024-12-27 13:59:23,0x603859516d0333b9afb15dce8c3ebf9ff5f11f4c06c802e6a80149110c230442,5,0x464bd7e6718a815c20a5ad529003d7a93a9676b3,-176200,-175600,1367465091137536,32929980666970846,5440792479
21494251,2024-12-27 13:59:59,0xa1f7858ecb76b36263154d5d740f43be9f96c3627f980a2b6ee833967817748c,340,0x867b321132b18b5bf3775c0d9040d1872979422e,-275070,-275060,1757227956108754799178,404067013396991745464134,477256794384
21494254,2024-12-27 14:00:35,0x4e92f10ef3492e5c37ae320af8ef6e25eedc2bb21507eeecb4dbd081120ad8e8,211,0x6dcba3657ee750a51a13a235b4ed081317da3066,-887270,887270,10001591795678601,10003187645454122,9999996200495576
21494259,2024-12-27 14:01:35,0x4fe7727f2419ecac519062562ef78267928765386d60423e3020c7583564b9c1,6,0x464bd7e6718a815c20a5ad529003d7a93a9676b3,-176400,-175800,3272728629950284,215933036198845237,9771976715
21494264,2024-12-27 14:02:35,0x0d64f0148357000ee23242b4dccee5926bee9b9970da989b6b3430db96f961f1,480,0x6dcba3657ee750a51a13a235b4ed081317da3066,-887270,887270,299930594940779203,299978451740215358,299882745776135612
21494264,2024-12-27 14:02:35,0x9a8ec6786079f5e1b836433c6d4b2b5566acded707cf9b7b955960c9b599a717,710,0x6dcba3657ee750a51a13a235b4ed081317da3066,-887270,887270,1002040621527355979,1002200506706994897,1001880761854859093
21494271,2024-12-27 14:03:59,0x0c812bab2ef57c3d0fe582e3ff316df53031da41f5d11e71cb479f644ad11ac1,50,0xd8c7b685cae56609e93a7af77a06cc98db960c9e,-113000,-89800,50651006438818876904,2099364820639771919722,209768286076631806
21494284,2024-12-27 14:06:35,0x1725d24ee72a5138bf5d02ead95dec7a8b07a59aa2427814b383dc550971b771,458,0x6dcba3657ee750a51a13a235b4ed081317da3066,-887270,887270,963944661732679396,964098609225323871,963790738822406750
21494290,2024-12-27 14:07:47,0xa53ce1ef469a722c84bb04eaf6ed52db559e3b94dda5039f52b4712e316dcdb8,112,0xbe24f9952bf2a15bc4d2661151049d9588d6c0cb,93200,93800,84387561983633095645914,23500000000000000000,1271417272682000255979
21494290,2024-12-27 14:07:47,0xf5444d1f110eacbf022d620542b712fc508de28568230ea9c4cf7b358d5808b1,361,0x6dcba3657ee750a51a13a235b4ed081317da3066,-887270,887270,56990822025036367,56999999999999999,56981645527883691
21494291,2024-12-27 14:07:59,0x9eac9db1132025df086dff830ac0c795b2445da8450f38b9f0937405949a2be4,228,0x6dcba3657ee750a51a13a235b4ed081317da3066,-887270,887270,109978338240297759,109996049485706148,109960629846702826
21494294,2024-12-27 14:08:35,0xbdc38609945907cdf0c02fd73c9de5234bb629911a61d66dcf9631094e02b084,131,0x6dcba3657ee750a51a13a235b4ed081317da3066,-20,20,878874090469278186505,1019927454192058376,736877141631607904
21494310,2024-12-27 14:11:47,0x522654c2ede8428dd312a843f0efc022dea88c500d63d5563f86af0dafc351f5,107,0xcbcdf9626bc03e24f779434178a73a0b4bad62ed,257340,266820,2974488789343,799947,433174085335969980
21494311,2024-12-27 14:11:59,0x1c722224b7523b3b417edf076b31be7cbc6df289350703edffd152021f1d6f2f,181,0x6dcba3657ee750a51a13a235b4ed081317da3066,-887270,887270,5099175012910479796,5099999999999999999,5098350159272665059
21494312,2024-12-27 14:12:11,0x8a3c7707258d8f29af38f55006b5990af743be79bf83bc1fa26088bf415706a8,33,0x8bb9cd887dd51c5aa8d7da9e244c94bec035e47c,-887270,887270,1000290801870,999999451435405791,1000583
21494313,2024-12-27 14:12:23,0x0d54f5f953f1df241a7eb710cd80540bb7958516555299ddda255ab1af2ec54d,272,0xee6fcb1414c615f678ab51c0a4338ad2c0f56a1d,-260200,-253200,199426488403627393221807,15218523670852485753170889112,63455833072560677
21494316,2024-12-27 14:12:59,0x7e841b1cc79ff8daa18dbb1987541a110919569e916fbd749e3e3b4a71637832,418,0xf9f7ee120e4ce2b4500611952df8c7470af09816,1080,1200,5139528984041419785231216,12985307070576517048387,18042645058242934266703
21494319,2024-12-27 14:13:35,0xe535381af4644cc0c745ba77c395feeeae5867744eebdde571f0f54dcd16ea83,102,0x6dcba3657ee750a51a13a235b4ed081317da3066,-10,10,75567267217888830064042,49998204311684613303,25548375703367301032
21494320,2024-12-27 14:13:47,0xc4bacb8d82418a9c5938e09ce2fac0431cc91c0111ae95cc4db6bb327328d9fc,102,0x6dcba3657ee750a51a13a235b4ed081317da3066,-887270,887270,49990116352514739,49998204029791948,49982029983494998
21494321,2024-12-27 14:13:59,0x8c7296aa4d4eeaf8ad5d69d16030ac1d4caf31b856b185bd886af950aeb78637,74,0x6dcba3657ee750a51a13a235b4ed081317da3066,-887270,887270,49990116352514726,49998204029791935,49982029983494985
21494325,2024-12-27 14:14:47,0x079ed98124f5a1f809d595fe04092276f0a7e085ebbd9e188bc24528deb55bd8,15,0xe495bfa137b68a037b1f661ed47a44b4fb2a6563,-69600,-69400,19965981857228186393043696,0,6182624872665803714888
21494328,2024-12-27 14:15:23,0xeaec59f13feccc0d3b2f73e0e2a55fb7f99350764e0962f298513a99123d4f0d,362,0x6dcba3657ee750a51a13a235b4ed081317da3066,-887270,887270,960142579713807027,960297916886260740,959987267668594269
21494334,2024-12-27 14:16:35,0xd7d6fedc551ca9ea743af507294e6c8303c1f8d49a274b2891b3b5a0b092da7a,221,0x6dcba3657ee750a51a13a235b4ed081317da3066,-510,4050,54503747173485716,9999640862336921,1363390462092466
21494334,2024-12-27 14:16:35,0x94da1963491738e0787e5771b0ae398035facae341fd875255c3270a06929bc9,244,0x6dcba3657ee750a51a13a235b4ed081317da3066,-887270,887270,141472030075243909,141494918202067454,141449145650789016
21494335,2024-12-27 14:16:47,0x9f5e30f40e6b2930cf1e4c00585f97f621fff5e93edca6352437fb0a1ed2f7b7,75,0x6dcba3657ee750a51a13a235b4ed081317da3066,-20,20,1765297342656552419291,2049926376779069144,1478773456336338750
21494338,2024-12-27 14:17:23,0xf4f25812aa6150a531df0b97acc1fc60a677e2aa242146145f38e400cb67e7d5,146,0x6dcba3657ee750a51a13a235b4ed081317da3066,-887270,887270,101979837934098082,101996336795836609,101963341741204803
21494338,2024-12-27 14:17:23,0x69d054565efa32a8db0fe77500784bfa7f21ef5cde1f781e680ac1bacebfe24d,450,0x6dcba3657ee750a51a13a235b4ed081317da3066,-887270,887270,960336165940100908,960491534432004101,960180822580504885
21494347,2024-12-27 14:19:11,0xa459cb6ce89ddc14b37d0824725f6361891e5466fe9bcbe71b7b1c0f7115e696,481,0x6dcba3657ee750a51a13a235b4ed081317da3066,-50,40,9004989442655737501,19447815653198183,21026735943151725
21494348,2024-12-27 14:19:23,0x4e1cc042769d08c0edb2fe4baf1ba5d1ed7bf4dbba76c2d5dcc797594ca7e7cd,51,0x11b815efb8f581194ae79006d24e0d814b7697f6,-195060,-195050,17339161171592216576,63121812768741386333,290624999558
21494349,2024-12-27 14:19:35,0xb2e857e78a59115ec774ed908e972a19260625ad456f47242cd6e9ae933f7aa1,134,0x214cad3f7fbbe66919968fa3a1b16e84cfcd457f,-65600,-65000,6602464354261712174235466333,0,7566957605772463620404833
21494353,2024-12-27 14:20:23,0x0d18d52ab74ce5a37fa8939425c7b87442581db1fc1bc4591cc0e348dca8b654,199,0xf9f7ee120e4ce2b4500611952df8c7470af09816,1080,1200,89758004723862783657150,169980633603322940584,378840857016709610127
21494353,2024-12-27 14:20:23,0xafaaa41cac9d003db8ceaec39a1ab74e12bbb6418388364c8e047b01c8929224,393,0x6dcba3657ee750a51a13a235b4ed081317da3066,-887270,887270,1005484479232102644,1005647492009130022,1005321492879011771
21494357,2024-12-27 14:21:11,0xc5df7cb8f93afb45f1dbb924f623de262c5636379cd1bdd7979a5119238204b5,2,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,195050,195060,542426604917406433280,4688963363068,3276205190339844445890
21494361,2024-12-27 14:21:59,0x9eb96cedff699ddb47c4f3d198f54eff0da7da6ef853d70d61efac8f35850798,186,0x6dcba3657ee750a51a13a235b4ed081317da3066,-887270,887270,144976495886623504,144999999999999999,144952995583201118
21494362,2024-12-27 14:22:11,0x8f9d90698e2efbcc09fd6d68df2ff4c8428fb94c3bec64646a4d0b0a2b052562,84,0x6dcba3657ee750a51a13a235b4ed081317da3066,-20,30,1204148803333070608935,1999999999999999999,1008297476002657026
21494364,2024-12-27 14:22:35,0x599095c4172edd9a30978e8537900858db68ce30d9605485dd81ae5d5e2ebb0a,56,0x95a45a87dd4d3a1803039072f37e075f37b23d75,-70600,-67000,321233415592530144665,913682670518984720548,833832086209824275
21494364,2024-12-27 14:22:35,0x8c885f24e0a0750fdf58b6088094122918da6da4a61d41d3e7aeebb5851e2a27,308,0x95a45a87dd4d3a1803039072f37e075f37b23d75,-70200,-66600,188672546749055159768,641151725415179721297,380019794806599591
21494365,2024-12-27 14:22:47,0xaab7ea9927931a799b912141d1a2c764b4c98f3bb7252ca876ba52e2fc8f1f18,265,0x6dcba3657ee750a51a13a235b4ed081317da3066,-887270,887270,994840150727481121,994999999999999999,994680327135153123
21494368,2024-12-27 14:23:23,0x572b6c41d98fafbc6a7e320c009a8ebf090378c87fe1fc5940fa40f73f10fcbe,14,0xa6cc3c2531fdaa6ae1a3ca84c2855806728693e8,-51480,-48240,8357612919118659832,8009213999999999952,52775058392423122
21494368,2024-12-27 14:23:23,0xe126f907b6d7d46465091dcf0fc1acb1e81f16d25c0871c07113bcd1e0c34ab2,49,0xcbcdf9626bc03e24f779434178a73a0b4bad62ed,263100,265680,9935460622603,1734778,163441186241880542
21494370,2024-12-27 14:23:47,0xf597a5ea469ffc846ff208a3d7f453c4820fd4e2cabda3f049bcf189568a274d,209,0x8bb9cd887dd51c5aa8d7da9e244c94bec035e47c,-887270,887270,10002908532611,9999999911229980737,10005818
21494372,2024-12-27 14:24:11,0x8c914c5c2724bb6582ce7a873fc760ab8c087c60a7994e02a376fb4a6882c6fa,420,0x6dcba3657ee750a51a13a235b4ed081317da3066,-887270,887270,299940168026320850,299988364950862025,299891978845225112
21494374,2024-12-27 14:24:35,0xbc83e13f6574ea70c0c5f746251967581e67fa215ce1b16fbf62f77b70a4775a,17,0x14154c15fc0fd3f91de557a1b6fdd2059972cd0b,79400,79600,643477770821863227785216,92388174145133321802,80084161418928573732375
21494376,2024-12-27 14:24:59,0x88a70056e0b08100f23941b92639d19c4ea5158c2449b007860cfce0947e4192,466,0x8bb9cd887dd51c5aa8d7da9e244c94bec035e47c,-887270,887270,2000581126041,1999999421273046030,2001163
21494376,2024-12-27 14:24:59,0x46e18a4bc192365439b95573f688217e249367debbcdff5bee329850d593bce6,544,0x95a45a87dd4d3a1803039072f37e075f37b23d75,-70200,-66800,193850214960487308032,599753385344852004232,395112159727772691
21494379,2024-12-27 14:25:35,0x2aa8d1f7613557bcdc42dc6f82882e0d858834f6ce202a34165cd1d4e29176fa,194,0x6dcba3657ee750a51a13a235b4ed081317da3066,-10,10,15057615952492451460786,9946135022057673445,5107353436426089472
21494385,2024-12-27 14:26:47,0x76c2930448d13b77e694642547f4dd97ca323a0ac3cb617abb3cace7662ff1c2,110,0x6dcba3657ee750a51a13a235b4ed081317da3066,-887270,887270,29995180120614103,29999999999999999,29990361015602784
21494389,2024-12-27 14:27:35,0x999d45d9c237093a8675b8fb11267028febc4f92d4b000dd9ca28a76fe3138f1,314,0xf9f7ee120e4ce2b4500611952df8c7470af09816,1140,1380,3245312589433687142087885,33322874996515642114651,3636868925459512972586
21494392,2024-12-27 14:28:11,0x77f390619a42e2f7e06506dbcccb48f199eed5b2b9cc5cacbe61997f326ef13e,324,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,-195480,-194640,28280422405045872,9999999999864678025,34531550562
21494393,2024-12-27 14:28:23,0x9939eb393790ac058f89120ab79be67c2c0b8d4d866c4ee43a07507a1a830d17,89,0x14154c15fc0fd3f91de557a1b6fdd2059972cd0b,77800,81000,200069525729992453177,283012010510872813,835461156131179490351
21494396,2024-12-27 14:28:59,0x897ef31875957bf72ce8ec53ddcdc09bbef8d62871d4ad018d08ad95f6a87131,149,0x95a45a87dd4d3a1803039072f37e075f37b23d75,-70200,-66600,1680117649095440886528,5536744341569311612131,3560526123791458571
21494402,2024-12-27 14:30:11,0x54a38c3efd341ad01eb1a031fd241e81a278dff646bc9158ea4dde763bf2c1c6,374,0x779d8c94342324fcf40af55aeae44a1e654c2550,-273400,-269400,39604587263322866,6202385482988089900785,0
21494403,2024-12-27 14:30:23,0x97ac8c78fdecb35899b4f6d62766669c33e041c92d8aab53d6f6d98dd6522693,459,0x127452f3f9cdc0389b0bf59ce6131aa3bd763598,-178380,-177900,238377884307715808,42221480805577345139,0
21494403,2024-12-27 14:30:23,0x97ac8c78fdecb35899b4f6d62766669c33e041c92d8aab53d6f6d98dd6522693,462,0x127452f3f9cdc0389b0bf59ce6131aa3bd763598,-178920,-178440,214793523334883168,0,679873661658
21494403,2024-12-27 14:30:23,0x97ac8c78fdecb35899b4f6d62766669c33e041c92d8aab53d6f6d98dd6522693,477,0x15aa01580ae866f9ff4dbe45e06e307941d90c7b,-263700,-263220,8342374232839875,105236113110268648441,0
21494403,2024-12-27 14:30:23,0x97ac8c78fdecb35899b4f6d62766669c33e041c92d8aab53d6f6d98dd6522693,480,0x15aa01580ae866f9ff4dbe45e06e307941d90c7b,-264240,-263760,4662281165048129,0,207203871
21494408,2024-12-27 14:31:23,0xe87160f37af7c47c8d21fa32251fe8fce2b2a0f2c56c2fa4448978f12d5a737d,507,0x6dcba3657ee750a51a13a235b4ed081317da3066,-887270,887270,104979358947667851,104996229054537686,104962491551376371
21494409,2024-12-27 14:31:35,0x4bd6e4cbed5b4b6dce390321c5241357cfa3bec8cbf07794e0992fe21d150d39,301,0x6dcba3657ee750a51a13a235b4ed081317da3066,-10,10,391373353489617524123,258521398585954002,132744675590412598
21494409,2024-12-27 14:31:35,0x72973097cdf6a7c1092ac410bc30e77b7f58672618265be28d22f889e0f898ac,525,0x92560c178ce069cc014138ed3c2f5221ba71f58a,44220,45900,334407335411315927756,31222292415010513,264276722435939151373
21494412,2024-12-27 14:32:11,0x6930a2cab4309e2155d7feffe8b23fe1543c7ada5f947d30418472f8ccad2f88,152,0x14154c15fc0fd3f91de557a1b6fdd2059972cd0b,77800,81000,46641601727283753894,65987589443417495,194740754383755819756
21494415,2024-12-27 14:32:47,0x36a87b61bca5c2f7f2e059d258b128bd475f6a609a8a60d0cffa3fddebe737c3,220,0x95a45a87dd4d3a1803039072f37e075f37b23d75,-70200,-66800,1771725620553572610515,5340901381633931995359,3755038477652274535
21494417,2024-12-27 14:33:11,0xcfdfe0dba0cbdb96fd7b06cba4c9debe3dea2f91963f308ad2cedcc4e9dd434f,21,0x6dcba3657ee750a51a13a235b4ed081317da3066,-887270,887270,9998388668294657,9999999999999999,9996777596228303
21494417,2024-12-27 14:33:11,0x4a36dc5102bcb131fef7a5316c8f47812052c5f8fbb9d72a36bbb1fa9dbaefb0,189,0x4385dacb8c34cc7014b2e363f0820be2fa8624d5,-318200,-305400,6504190454358247,5521349162409649006027,466869366
21494419,2024-12-27 14:33:35,0xc001e825488b43f7d47b08b17a719b94faf8b66ba84810b6b6cb09e3e68a5a92,404,0x6dcba3657ee750a51a13a235b4ed081317da3066,-10,10,454591584973166522493,300489207913224447,153977836271492133
21494421,2024-12-27 14:33:59,0xb69400cc4150050657552c57541e6a08e17e2deb1fb8cf142a2717f632613da7,632,0x6dcba3657ee750a51a13a235b4ed081317da3066,-887270,887270,4999194334147328,4999999999999999,4998388798114151
21494423,2024-12-27 14:34:23,0x8ebe3d171f02107d1f2ce650cd34418d891b83a12bba9a4ec270a6258ca0de00,171,0xe495bfa137b68a037b1f661ed47a44b4fb2a6563,-69800,-69600,20352175595916384037783797,0,6239507885527193944280
21494428,2024-12-27 14:35:23,0x42071671b0f63b0f5c66711992797d5af26224b7b78ba6b311aaa5967276a5f8,126,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,195000,195200,31374276982912874,8588607996,2842372202453710401
21494433,2024-12-27 14:36:23,0x6b4f9da94702441a28a46f89fad7bc14d3f56c2cb493bd64f3d3b214f94c67f4,169,0x95a45a87dd4d3a1803039072f37e075f37b23d75,-71400,-68000,200445311276192330793,254543157278254893466,773868488759269379
21494436,2024-12-27 14:36:59,0xa766f52c5b4cd8075dd913ed2a5998c65f883f5dc6131d7aa3db4c9163faa79a,171,0x6dcba3657ee750a51a13a235b4ed081317da3066,-887270,887270,109982275351241242,109999999999999999,109964553558511338
21494436,2024-12-27 14:36:59,0x566005a1b06d120b77dab7f2f838573402f8dc72cc15df49e8a4b8d93341a0a0,682,0x6dcba3657ee750a51a13a235b4ed081317da3066,-887270,887270,165026591257871822,165053186801167859,164999999999999999
21494436,2024-12-27 14:36:59,0x3a9af3733dedf56d9d0a86c1a26b2f6b4de411dfff51a6245e906002264f284c,688,0x6dcba3657ee750a51a13a235b4ed081317da3066,-887270,887270,69986207119503998,69997486036358457,69974930020057173
21494437,2024-12-27 14:37:11,0x009e5ad2bf886effb007554a3814b7c22c9f0eb779e1fb088fc89cf9542924a2,18,0x4370e48e610d2e02d3d091a9d79c8eb9a54c5b1c,1611,1715,432960425234633984668,0,2446471164280229998
21494437,2024-12-27 14:37:11,0xaccbae5550cebd5e2a8e2dc5e11cbd8212d6a7b9eb5968c5840d0fe5aecfe223,55,0xc45a81bc23a64ea556ab4cdf08a86b61cdceea8b,225800,226000,33438856411620909104358832,187076972476867026,25654545214739471137522575767
21494438,2024-12-27 14:37:23,0x3fc5754a6f96ca30ae2edae8f1b1aade5eee97428570c0238f985c8b9d6d22cf,132,0x6dcba3657ee750a51a13a235b4ed081317da3066,-10,10,1202666328012818649571,794973475608462830,407363367614746801
21494441,2024-12-27 14:37:59,0x866891fb8f9df127b1210cada93053f5edbca129937c0247ccdb43104cebc160,104,0x6dcba3657ee750a51a13a235b4ed081317da3066,-887270,887270,70986010078354055,70997450122592149,70974571877486561
21494447,2024-12-27 14:39:11,0x948911827edf3a1a951cb187509b4b2bbdffb13381ed3121c8bd42ee2f8b5ec4,17,0x3416cf6c708da44db2624d63ea0aaef7113527c6,23,24,12630750891947949,630764423197,0
21494447,2024-12-27 14:39:11,0x261e720c06471750d2af33880d469f77b81f69a2181fb16c34f9176806ddd0c9,105,0x6dcba3657ee750a51a13a235b4ed081317da3066,-887270,887270,29993838089421849,29998922587010766,29988754453601073
21494449,2024-12-27 14:39:35,0x9912bdb61e69e82317643b0467cdad085d89636293a6cde19fb1c348fac177f4,319,0x95a45a87dd4d3a1803039072f37e075f37b23d75,-70600,-67000,98325278995631503381,273561652717527238750,261451484129035487
21494455,2024-12-27 14:40:47,0xb4d0929122186db7ec8f74943f7052e8feda218221c6ebde8a480a8a6b231eb8,673,0x6dcba3657ee750a51a13a235b4ed081317da3066,-10,10,29877852756291521936845,19999281724673845319,9870468202529363744
21494458,2024-12-27 14:41:23,0xe54729753f9ed6db21d549863559ecd4d9f22447df7f31c01622516b5498d1ea,537,0xe8f7c89c5efa061e340f2d2f206ec78fd8f7e124,-20,-17,3074079259954,288203730,172975271
21494458,2024-12-27 14:41:23,0x389fbc2d7eabe11bdb9dd8fb12ddb903247088ac6bfcc6ca2d9f2504497b7bff,555,0x6dcba3657ee750a51a13a235b4ed081317da3066,-10,10,14938964470068141925992,9999666359854878355,4935246685338634619
21494461,2024-12-27 14:41:59,0xff823b11432140fb307e24bbaa258bc63ac68d6c72f60b4f527d0da985fef52a,228,0x6dcba3657ee750a51a13a235b4ed081317da3066,-887270,887270,109981356172603910,109999999999999999,109962715505137821
21494465,2024-12-27 14:42:47,0x2ba8fc4de3dcd1380f63d84d335591237052ce0d46892ab1dc5d7a688639880b,184,0x14154c15fc0fd3f91de557a1b6fdd2059972cd0b,79400,80800,3225576829822649378395,4000000000000000000,327068843114758496792
21494465,2024-12-27 14:42:47,0xd6dd0306e968a0ec1e59d4718df9983bc9c3614db21c9fa4d737fcfb4ffc35ce,300,0x6dcba3657ee750a51a13a235b4ed081317da3066,-887270,887270,23095255328854823,23099170391998290,23091340929272826
21494468,2024-12-27 14:43:23,0xb73c25a2cdc1451d7ba11d72580fe4cd080632370c52a51cba8f3d70e247b29c,347,0x6dcba3657ee750a51a13a235b4ed081317da3066,-10,10,4989601410300684162702,3339880048020532168,1648368189822403745
21494469,2024-12-27 14:43:35,0x2d04560bbc44d22c36eb77fec93fc031bfffa30cde006a2974a71718a86322fb,313,0x6dcba3657ee750a51a13a235b4ed081317da3066,-887270,887270,29994915319801066681,29999999999999999999,29989831501401224209
21494473,2024-12-27 14:44:23,0xf6a389bc33ed8316a1b71416c0e07fc1d101cf9eb9868f5dd62f44daf4dafd28,24,0x14154c15fc0fd3f91de557a1b6fdd2059972cd0b,77600,81000,164041674849871713692,232000000000000000,764964672686317602025
