block_number,timestamp,tx_hash,log_index,pool_contract_address,tick_lower,tick_upper,amount,amount0,amount1
21492730,2024-12-27 08:54:23,0xcfae190f98235fa27ae1b1bd60267cc18b904e71ff1c2e6096c94c006a3e8011,239,0x1d0f3c580378daf7c66c090e098819f633e04880,-97600,-97400,11785341214619034358945,0,899999999999999999
21492748,2024-12-27 08:57:59,0xe7385b0f2e9fc01b981032e91566aa86028f18b1913174582f84c48ef39bc7cb,216,0x60b0dad2d7d65b7d6efc0b746687020ccef0a233,-102800,-102000,913057387668172639350,6110009384966039370221,0
21492751,2024-12-27 08:58:35,0x81cc4c6a866dc014944081497625c0fcd21a7763c0e643eb8ed9384943f46546,292,0x14154c15fc0fd3f91de557a1b6fdd2059972cd0b,78400,87800,718388681662377525293,4316967486484020623,2815945861313856680433
21492753,2024-12-27 08:58:59,0xc7626251721ac1dba14bc418ec626915e15f0873856edd70c3cdd04ca3c583a7,31,0x14154c15fc0fd3f91de557a1b6fdd2059972cd0b,80200,81800,14343351496723500828154,19999999999999999999,0
21492756,2024-12-27 08:59:35,0x91639cf1fc1d53317c4081f7f4577ec973807c692cf5853b4c3f96b6b951bbb1,92,0x6dcba3657ee750a51a13a235b4ed081317da3066,-887270,887270,99989455371753604,100004986207155763,99973926948299663
21492758,2024-12-27 08:59:59,0x9ba9aa6ab9073cc5425030641ae6c6b962bc1209f0a5d986074438d6678ceb56,46,0x14154c15fc0fd3f91de557a1b6fdd2059972cd0b,81800,83400,15537905035915529227628,19999999999999999999,0
21492759,2024-12-27 09:00:11,0xf18f997dd4c2cb2b404c06d2782fea3e53eb8ec8558c565cea6dec5ba9a15c97,213,0x6dcba3657ee750a51a13a235b4ed081317da3066,-887270,887270,29995709211031540,30000368286539007,29991050859081342
21492762,2024-12-27 09:00:47,0x0d812362837a0827289db631c2c0cf48cc4dfd84b56bb84c55043504dae8fbf3,129,0x6dcba3657ee750a51a13a235b4ed081317da3066,-50,50,2351629382001538869981,6236703737766964428,5506228054729794289
21492770,2024-12-27 09:02:23,0xbb222442b53c5e70e0ffe062adf728058284a4db885bdea1d634ff3f097effb3,325,0x56534741cd8b152df6d48adf7ac51f75169a83b2,69280,69770,7791594430978,5903925353,0
21492777,2024-12-27 09:03:47,0x5792a37d1e2cf8ed11378bc1f641587cccb2467a0632c8ec5a4dc8c5ab122fe5,864,0x6dcba3657ee750a51a13a235b4ed081317da3066,-30,20,26139043770131236924,30184382552265178,35118137485794856
21492778,2024-12-27 09:03:59,0x19accc31f51c38764acce965d0479fd542fa9ca2a37da97b88549ac8ddf46f2d,10,0x11b815efb8f581194ae79006d24e0d814b7697f6,-195060,-195050,27837456282753695744,184032181119562275317,186874362320
21492781,2024-12-27 09:04:35,0x8e117d93f4f9268ca19b9869e778572bfe99d6547cc0815527034bd9340c48a4,327,0x433a00819c771b33fa7223a5b3499b24fbcd1bbc,179600,194000,329636639169139,7599962769,1290084407405520153
21492781,2024-12-27 09:04:35,0x8e117d93f4f9268ca19b9869e778572bfe99d6547cc0815527034bd9340c48a4,329,0x433a00819c771b33fa7223a5b3499b24fbcd1bbc,179600,194000,0,0,0
21492784,2024-12-27 09:05:11,0xaa0b5c7823ec1907fd78db3b4b17bb239868a067dbbbe7fce45d78b172345cd4,148,0x7c706586679af2ba6d1a9fc2da9c6af59883fdd3,-156480,-143820,1020882703511982,182636719862347083,269411218590
21492784,2024-12-27 09:05:11,0xaa0b5c7823ec1907fd78db3b4b17bb239868a067dbbbe7fce45d78b172345cd4,150,0x7c706586679af2ba6d1a9fc2da9c6af59883fdd3,-156480,-143820,0,0,0
21492785,2024-12-27 09:05:23,0x4bb09a4eb31e004cd99f6561d8201ba6ea1796fb3573ca36b56ab158e50843e9,447,0x6dcba3657ee750a51a13a235b4ed081317da3066,-10,10,82687930198416808830,54174000025098809,28491123856970611
21492798,2024-12-27 09:07:59,0x4d9fca55752683bcf7410261e728760c1b1d85027eef332c5ee03d6bcca1dbcd,149,0x779d8c94342324fcf40af55aeae44a1e654c2550,-273800,-272200,211674830236400694,14344208166168125532282,0
21492806,2024-12-27 09:09:35,0x06836b35d71cf524b27197eabf48cd21b134c9e4bad090cbde76fd73459a00f8,69,0x9db9e0e53058c89e5b94e29621a205198648425b,67740,68940,13370947019,3847927,20689251141
21492806,2024-12-27 09:09:35,0x06836b35d71cf524b27197eabf48cd21b134c9e4bad090cbde76fd73459a00f8,71,0x9db9e0e53058c89e5b94e29621a205198648425b,67740,68940,0,0,0
21492806,2024-12-27 09:09:35,0xc0d97174f3b18e8829c3d095448ea9fde2c6070bdfb7374c81e23a1ab98a1242,171,0x6dcba3657ee750a51a13a235b4ed081317da3066,-887270,887270,5000776560447884,5001553241504995,4999999999999998
21492814,2024-12-27 09:11:11,0x01b90237e66b631cfe5e427ffffc607369fe2ad94931d2afab3c6599583a637b,88,0x89556c9d2b44c20dc367bf24fa86e5f1f4e44c7f,104400,121800,0,0,0
21492814,2024-12-27 09:11:11,0x01b90237e66b631cfe5e427ffffc607369fe2ad94931d2afab3c6599583a637b,98,0x89556c9d2b44c20dc367bf24fa86e5f1f4e44c7f,104400,121800,1012287618343954573689894,1022935485705898596521,121785146301565324206898199
21492816,2024-12-27 09:11:35,0xa9d3280a9c246e9bbe96b0e25a5c2896219e473871b81db748d95786601e5b58,185,0x214cad3f7fbbe66919968fa3a1b16e84cfcd457f,-65400,-65200,19497475254600164623336554148,0,7448312401968023092196272
21492817,2024-12-27 09:11:47,0x2c1511b13bb5779640f14ce303c35d3ea048407032246607c3c01864ddba65b1,158,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,195300,196320,235919297866482949,673924816400,0
21492836,2024-12-27 09:15:35,0x49d57731a3397a3c194ea72803a5294d887a31bd9e90eb71de73db5f543c7c6d,375,0x14154c15fc0fd3f91de557a1b6fdd2059972cd0b,78200,80200,10485543598785122865097,3971787735783441940,43186569207545288707672
21492838,2024-12-27 09:15:59,0xa94089ff50004c50910030827b826d81fc5e9e5552ec1f087e4fa6fc09331a69,354,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,191150,199190,2423840003376213,27052391798,7178905545323505553
21492849,2024-12-27 09:18:23,0x97f7a8a76f391bd4d8df4beb82a2d13bbf9773b0055294a19b63b41a5ed98c08,54,0xa7600c4fbddb57e44018bee74a5f6b636cb68352,-283600,-283400,21743242258005636484,3016134427559507052,151874077948
21492855,2024-12-27 09:19:35,0x4c91d1c688f8d9d70a6ddf707f91040d78ce65b51ed1a8b38451c437f30a925a,207,0xcbcdf9626bc03e24f779434178a73a0b4bad62ed,262080,264300,50605143292811,2796569,2098648666264955707
21492858,2024-12-27 09:20:11,0xbd9d5a662df4859e973d0ac48abb96e2b5e30261d22a675972efd173c3aaf330,658,0xa6cc3c2531fdaa6ae1a3ca84c2855806728693e8,-49860,-49800,483911950745735594479275,16548115284355421447614,6732586776960991279
21492868,2024-12-27 09:22:11,0x1ff3329d1d7703367e60af36db3327744c3e1056087142ff1208776efffabc81,38,0x3416cf6c708da44db2624d63ea0aaef7113527c6,20,21,37581937035968512,269997670768,1610366485003
21492868,2024-12-27 09:22:11,0x1ff3329d1d7703367e60af36db3327744c3e1056087142ff1208776efffabc81,45,0x3ebec0a1b4055c8d1180fce64db2a8c068170880,-125640,-125580,1441336636429671967227904,1620270509495781388908269,2409179281106599293
21492868,2024-12-27 09:22:11,0x6a4821da78ddb529cab5f646822c519580197898a5085f0192d2b4a5d1d8427a,349,0x6dcba3657ee750a51a13a235b4ed081317da3066,-50,50,83057862000230945728,220276931912985393,194474991378150111
21492869,2024-12-27 09:22:23,0xf1295285f653d2130153a05387ddf62a35d3bac3d8cbf244226e20b220e46a3b,156,0xdd949d1fe117744a38319c7b7dcc045d630bcc8d,89400,93400,1616001211659782271655,498830432090339139,25751113554992489835998
21492882,2024-12-27 09:25:11,0xa858b0d14bb519cf88ae2234261e11556dfba10dbce6bb2d17c06b01c05073ac,260,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,194590,195920,131306851890629,374320093,36884782830122113
21492897,2024-12-27 09:28:11,0xb0f95d30f32d7b77422d453ddef0ebe031ac03b50a606af65600b089d91e1db3,643,0x0da6253560822973185297d5f32ff8fa38243afe,-40,-10,112907506809,57794616,111433930
21492904,2024-12-27 09:29:35,0xd21ee40589336259631edc9ae1a490d922bdb4b3264a9666c24bb1decaa3d2b7,226,0xee4cf3b78a74affa38c6a926282bcd8b5952818d,-69060,114060,7122101,7099998,6894980
21492904,2024-12-27 09:29:35,0xd21ee40589336259631edc9ae1a490d922bdb4b3264a9666c24bb1decaa3d2b7,228,0xee4cf3b78a74affa38c6a926282bcd8b5952818d,-69060,114060,0,0,0
21492909,2024-12-27 09:30:35,0xc626f7eb1a9b92d8316decb744a78f1672b2a03f1f4dde1b2997de61bdd1ac85,126,0xac4b3dacb91461209ae9d41ec517c2b9cb1b7daf,-81180,-76800,928367732881430073699,4795246144760366567865,1930443178089214721
21492917,2024-12-27 09:32:11,0xc77abcd06bddaa3152b5cec63ef18059ca0d554efec9a82b9dc54c5f2f7c83c2,286,0x7832310cd0de39c4ce0a635f34d9a4b5b47fd434,-220200,-202000,0,0,0
21492927,2024-12-27 09:34:11,0x9472405d29eee59571b66b1a3b0468a67fd0b5977e8c635d889fcef22bb5a468,19,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,194960,194970,11669518139832538967,63471564457,81260310913698263678
21492931,2024-12-27 09:34:59,0xab20e40c43bfb46eb0443cc83679782ebc8bb3969a57fc9939f8ccb9e5b215cd,371,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,-887270,887270,4198458838770,245357232,71842417066132077
21492935,2024-12-27 09:35:47,0x8b29aaa459f590a4146f857b6f629f4631c6e27f924e1968f8e7059d3fba6c1e,194,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,-887270,887270,507988357284,29687847,8692181883925925
21492936,2024-12-27 09:35:59,0x5ddf1bc7e11a5f21c9aff32442a8644953dee7b3980641ff71fe44edc4b40186,227,0xa34f0d0314db32f41e1194816d56d55d1f7ca7b5,-108000,-94800,987438132730673007271,0,4169869128220446728
21492937,2024-12-27 09:36:11,0xb6d93bb37315c136458fb2b7cee96c5ed24cce8e3991706fa02123db9c8fdf97,153,0xe061b362aa157a5037b225570cff9ebf1d657929,-108000,-103000,0,0,0
21492940,2024-12-27 09:36:47,0xef069c7e152f22532d672ce842dc4b08845628472b88cf2983373f01f6af4581,138,0x14154c15fc0fd3f91de557a1b6fdd2059972cd0b,78600,81400,1066291115733495999146,1645650061520974212,2981982586600729485107
21492942,2024-12-27 09:37:11,0x04a4060fde7dc0b4e468f804fa8c17712535e45603211324d4febb76c58a839b,253,0x867b321132b18b5bf3775c0d9040d1872979422e,-275080,-275070,1919656626808219029628,0,1021627926498
21492943,2024-12-27 09:37:23,0xd317b8ab6a1688b25c94500b433f62154bd8c01c0a3f04598c14a1dcc0073485,231,0x87428a53e14d24ab19c6ca4939b4df93b8996ca9,-230,50,25170063,86889,263759
21492947,2024-12-27 09:38:11,0x39bbe3b5a8ac4fab9b9a2e8fc68460569cdd36e340c124d8c40a9aa59b9959a8,268,0xf239009a101b6b930a527deaab6961b6e7dec8a6,-200400,-182400,0,0,0
21492952,2024-12-27 09:39:11,0x2ab44f7a7a02669a404a120e62044fea6f00530f944c26382edba0193d7e9e81,14,0x360acf12e72044ba3eaaa654e51e4725c699dcb1,-63660,-63600,310520881765951416448467,8714254127347712731554,23628452053583129718
21492956,2024-12-27 09:39:59,0x0f21f3d9853b60bd0a994fcdaba8a14939f47edc4d90bc7ee125b8fb24909329,13,0x5696c2c2fcb7e304a5b9faaec9cd37d369c9d067,-44200,-44000,2179044125676280618156032,3388818040797116091,2402520726769176593964
21492966,2024-12-27 09:41:59,0x09f391fb6a09d927ebc1b3332a8d873bbee66c776cbfc63fba9dbbb71b8f9642,13,0x2a4d547ea2c35d03a501a8bb5d12d81d0a222dc5,76400,76600,78057500286268467052544,16929708263139724268,215587000141619078735
21492972,2024-12-27 09:43:11,0x86f492bb68921c98cfe4bc76bbe4166daef18d40991cf061e65f4b4ce0e741e9,209,0x6dcba3657ee750a51a13a235b4ed081317da3066,10,20,200152865508397143441,99996408623369225,0
21492974,2024-12-27 09:43:35,0x95e29f8f47f5f2712f800e8019ff5f0a5e6484be95f6ceb232db9d5252be401e,66,0xba2a013b29631d3277bbbce80c970d06c1bda0c3,-81000,-80800,277497107319061389246464,15881919732056620537799,43681317677620206970
21492977,2024-12-27 09:44:11,0xac4fd730154efba12224a5c6c761c9df2908c9e6ba5c86ca853de07d81cf85a7,104,0x6dcba3657ee750a51a13a235b4ed081317da3066,10,20,9607337544403062943257,4799827613921722876,0
21492978,2024-12-27 09:44:23,0x967e2a43a01e4c58458a68355ffe90ac01b83197957ab729c42a45ab15331c96,18,0x1385fc1fe0418ea0b4fcf7adc61fc7535ab7f80d,-86820,-86760,393745087409435388674048,38016581912710902305052,8927994331895081093
21492979,2024-12-27 09:44:35,0x3dffd2bf80a8f0d9a84330035f1a40f0ceee80450c521cdfcf7277d0f390e499,249,0x2b409d199fd8eb74ef5a4e7d2b440de244953bb3,-370600,-358200,225752853569404588,11624818482475292722577608,0
21492988,2024-12-27 09:46:23,0x285869acc8d053c0935a4d5d21b34d4950099ca0066445371238bb47563bfcdf,18,0x884accd11c12104dbd273b97159002486489c0ca,99420,99480,910637190186491038400512,18924470832067166384,0
21492989,2024-12-27 09:46:35,0xfa5788a6d410ce86521f0ff54077f097ea346174739ec9f26595f6313e15cd43,64,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,193440,198240,36819577263920,330811877,44540987403831046
21492989,2024-12-27 09:46:35,0xfa5788a6d410ce86521f0ff54077f097ea346174739ec9f26595f6313e15cd43,68,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,191760,196560,40045867908279,185750371,99610832255713890
21492998,2024-12-27 09:48:23,0xd761fbcf97feb7da8d02b90d4bcc008c455c3392d7a3f3c306d9b6ae4d544eb3,23,0x7498e0c6733fbb5368e8771f9791b9ff60c4490e,-311820,-311760,3693252551611491811328,0,1881106498656
21493001,2024-12-27 09:48:59,0x57c25524942227bbeb38e8f0d86f011297de40eada52bf6e25f9ef5bd3e0aaf8,42,0xd8c7b685cae56609e93a7af77a06cc98db960c9e,-97400,-97200,24537549006604091785216,7750961782558597765022,1427978545107733034
21493002,2024-12-27 09:49:11,0x128097fa495b8a0cc55d14bfbc40e26f39b992c303c794973d45668cc3b233a4,263,0x06f00544c0bc62e6db10f46d370dfccdc23d8189,72660,75840,0,0,0
21493028,2024-12-27 09:54:35,0xc30644b83d036781c491ac691d993aa532edbeb3b6bc71545c94db8ada574d74,432,0x6dcba3657ee750a51a13a235b4ed081317da3066,-2880,5600,298762080162164630515,73004815689446753738,40020380504426603322
21493029,2024-12-27 09:54:47,0x30a16667f8599a270b497cb7dbdf525558faebacf2750703b51a1f44464ddf7d,242,0x6b008be16bfd99c44c56a82087feed6f286527f1,-72600,-59800,0,0,0
21493032,2024-12-27 09:55:23,0x1b7884398dc44986727d20d25882ba81287441ab746a877d086ee4961e3bdeb2,34,0x25ca2719b2b4bc137be0ea6e5bb83bf3a3dbdb7e,-116940,-116880,699991674671606130491578,155577687344293936052479,4770633804533163088
21493032,2024-12-27 09:55:23,0x1b7884398dc44986727d20d25882ba81287441ab746a877d086ee4961e3bdeb2,41,0xa7c2454239f88935925e8756d8f1dd6cada81204,-117400,-117200,230319783483827755649829,0,6535842095116902577
21493043,2024-12-27 09:57:35,0x9cbc26203c456679325397c555787af92d50eef4feaab1c2c3f930f59abc7402,289,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,195250,196270,3491936488208010,9999999999,0
21493044,2024-12-27 09:57:47,0x40a6263828bb992c2f15b6ec9b0a7ecc3350696244927cc9be49f1f720519cc8,139,0x6dcba3657ee750a51a13a235b4ed081317da3066,-10,20,4938034225828181904096,5686023662994713811,1717686419011740299
21493044,2024-12-27 09:57:47,0x77508789722123103025c4ae11a7246b8b8cf488ceca32fc9dc3028b23acf756,404,0x8bb9cd887dd51c5aa8d7da9e244c94bec035e47c,-887270,887270,499846343885484,499746892607226977732,499945814
21493046,2024-12-27 09:58:11,0x3186fd1e1222b50eb1ead78011ae9d814fb1abd3366294e8c8549aa39954de1a,44,0x7c706586679af2ba6d1a9fc2da9c6af59883fdd3,-146400,-146340,3044906314196058112,347328259166914186,5906355606425
21493047,2024-12-27 09:58:23,0x1effb081ab32892900977784d03e7d6820dbc1be81b9277d054a41b05f79bd69,37,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,194950,194960,19066255104286916608,460929121595,28170659477450664266
21493048,2024-12-27 09:58:35,0xa163286e29d58996e6cd3690bb46aa81977862edeb7a3a48bdc8a44480a8df0c,67,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,191760,196560,66661997547847,306176238,166700200064946847
21493048,2024-12-27 09:58:35,0xa163286e29d58996e6cd3690bb46aa81977862edeb7a3a48bdc8a44480a8df0c,71,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,193440,198240,61291381545329,547895812,74957460538437105
21493050,2024-12-27 09:58:59,0x9c77c23ea9c0794a9653911dd0e21a54077f723184ce86f42996c85f96e3cdfc,125,0x7baece5d47f1bc5e1953fbe0e9931d54dab6d810,-138200,-127200,82322908891171984537,0,60245069009276910
21493052,2024-12-27 09:59:23,0xff80c1b18163f0a1c5c0fe5c4c4532c7f72dbc33a79d7b056a06379fe624b4f3,435,0xc2e9f25be6257c210d7adf0d4cd6e3e881ba25f8,-83220,-79560,243965182035130095498,1247247137095454199789,364811655737004839
21493054,2024-12-27 09:59:47,0xfeb06b3d5c9d46d015059ca1437137088f8b321dd63d06d076834fe016c103d8,37,0xa3cb7413d48d2d7d82e0882f2983b24cae2aa306,-161320,-161310,263623919901563780,26840327135136175,38767128761
21493054,2024-12-27 09:59:47,0x729c4efc1cb11436cbbf554ab2a566cf8214ec698e7307f90c53f60988dab526,653,0xa82f91562e1cef9dec93a4ad328d01ea7827910a,-309400,-309200,1044536029207330816,0,2008515342
21493066,2024-12-27 10:02:11,0xb4f926b0eaba372b03a54017f692cc4e8d15f85e129b889c8f0110fcaa0e70a0,25,0xeecb57110c77a1cb7766bf77958094e63e0242be,-95200,-94800,4033649912251966029824,1150533033284288997302,610418415717963757
21493069,2024-12-27 10:02:47,0x3a092c6fa38cfbeff8b1587e91cd5fad60eb106f60b394547f3a9502df27e427,22,0xeecb57110c77a1cb7766bf77958094e63e0242be,-95000,-94800,1146950173766036384770160,832590535809817954,99747055196838496529
21493069,2024-12-27 10:02:47,0x3a092c6fa38cfbeff8b1587e91cd5fad60eb106f60b394547f3a9502df27e427,26,0xeecb57110c77a1cb7766bf77958094e63e0242be,-94800,-94600,1491803030729669495329,1698138624204425698498,0
21493070,2024-12-27 10:02:59,0x96149536f12b318937d50cb047fd87d6ba0ad25e3795f0a394f0835e067128d5,16,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,194940,194950,636332994896738254848,12873885457811,1675490964437304894743
21493071,2024-12-27 10:03:11,0x55621933a4c6237b4a26b0fa91838f7008cf61df5d234cfcca5659f897ed8006,234,0xf8f0ef9f6a12336a1e035adddbd634f3b0962f54,-887200,887200,0,0,0
21493071,2024-12-27 10:03:11,0x55621933a4c6237b4a26b0fa91838f7008cf61df5d234cfcca5659f897ed8006,241,0xf8f0ef9f6a12336a1e035adddbd634f3b0962f54,-887200,887200,287767427537470199929725065,100646655491145428024902771,822780369078618119784667474
21493071,2024-12-27 10:03:11,0x55621933a4c6237b4a26b0fa91838f7008cf61df5d234cfcca5659f897ed8006,243,0xf8f0ef9f6a12336a1e035adddbd634f3b0962f54,-887200,887200,0,0,0
21493081,2024-12-27 10:05:11,0xbeab49efe9657fdd11fa13458b1b13e2e7df164fce550bd3c5bc5e9a6a31bb17,135,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,-194940,-194880,156013044652571287930,6788100021774485093884,4109721849926
21493086,2024-12-27 10:06:11,0x2c000785716e727a5ab90117797888af5e1825c6b350fde0c6cf3b252cb987cc,226,0xa0b0fa8d26f5510eebd1a2c7ae8edbda5cf5eabb,-887200,887200,8535727465907159,321545618589994,226588823358045915
21493094,2024-12-27 10:07:47,0x4aa6cbc47b6c9e0b050a66aa1904a147e01f4be3dce7d4e22b02ba25f907e7ca,31,0x214cad3f7fbbe66919968fa3a1b16e84cfcd457f,-887200,887200,0,0,0
21493098,2024-12-27 10:08:35,0x5c9a96c6739b7fdfe20ec0c12b96b23a86256c200e398b5f187a103180465031,414,0x867b321132b18b5bf3775c0d9040d1872979422e,-275060,-275050,2298780342116609626350,1078674937949998473243258,0
21493098,2024-12-27 10:08:35,0x5c9a96c6739b7fdfe20ec0c12b96b23a86256c200e398b5f187a103180465031,416,0x867b321132b18b5bf3775c0d9040d1872979422e,-275060,-275050,0,0,0
21493104,2024-12-27 10:09:47,0xd6a4c3e6df72beb130c7b76161bf192d06b819e8688864cad32cd347952ddb9d,12,0x318fbee0a0d60e5de7009864632ceda8d77489b8,-117200,-117000,7538924649454673138470184,2174068463765080069028713,198057008430364793519
21493120,2024-12-27 10:12:59,0x850496283fbaffde834615686470069660b474ee011ac08536d9773b956b527c,72,0x14154c15fc0fd3f91de557a1b6fdd2059972cd0b,71000,82000,0,0,0
21493122,2024-12-27 10:13:23,0x71955e67e3d4593c4400d02b04bf61355e313c80b7a4ca684604943b15834211,133,0x25215d9ba4403b3da77ce50606b54577a71b7895,-887200,887200,0,0,0
21493122,2024-12-27 10:13:23,0x71955e67e3d4593c4400d02b04bf61355e313c80b7a4ca684604943b15834211,143,0x214cad3f7fbbe66919968fa3a1b16e84cfcd457f,-887200,887200,0,0,0
21493123,2024-12-27 10:13:35,0x6925ed87a732fbedce95069cfa263c78fa9972037a10d68dc0e5cdaa30d402d2,23,0x755f01736f93c91585b840c2179c560b754d69f3,-111200,-111000,8812742407046559294185,756011831641317107427,329534344386122947
21493123,2024-12-27 10:13:35,0x6594c309fecc769f8fabf85438ccbb1219ad14cae6ddcbb35e664d8e190e9658,280,0x867b321132b18b5bf3775c0d9040d1872979422e,-275070,-275060,1760803095994639487241,826648806993911626168796,0
21493123,2024-12-27 10:13:35,0x6594c309fecc769f8fabf85438ccbb1219ad14cae6ddcbb35e664d8e190e9658,282,0x867b321132b18b5bf3775c0d9040d1872979422e,-275070,-275060,0,0,0
21493128,2024-12-27 10:14:35,0x8dd797ef6955173138b872a3a7edf548800a1eed254169fc70b83eabe48ab398,466,0xac5a2c404ebba22a869998089ac7893ff4e1f0a7,-245820,-243300,4204868031555851,60716152563711028935,1060412650
21493128,2024-12-27 10:14:35,0x696807ca7f2ebe4917dc8f343282d7a0004bf6825f3c24d4bde59104c5ebf95e,569,0x214cad3f7fbbe66919968fa3a1b16e84cfcd457f,-887200,887200,0,0,0
21493132,2024-12-27 10:15:23,0x304b7be44b88c4009fdbeab84c8bfd506f93982ae971a3687f41c44902321d1b,7,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,194970,194980,434835450725434160577,9745301761879,864862321107895528419
21493142,2024-12-27 10:17:23,0x1a53a1e367a8213742a5546c81759051c4e5be0377a6874963a85d34c3f7a823,346,0x6dcba3657ee750a51a13a235b4ed081317da3066,-887270,887270,1999618577417233321,1999927946680959154,1999309256009902262
21493161,2024-12-27 10:21:11,0x052545a257d9b77eab365e1ab39256f3373e7fc65e823c87c7edc1c871e48b3a,50,0x4109ab7966c5461439bdb0beda92c92fec767966,-275520,-275040,319332338876022784,0,8074440979
21493161,2024-12-27 10:21:11,0xb9de82055c437ec27bd72b6282442003582fe346f3b590d1a07378d72ad9135c,93,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,191760,196560,50568343471935,229070433,127386495279672644
21493161,2024-12-27 10:21:11,0xb9de82055c437ec27bd72b6282442003582fe346f3b590d1a07378d72ad9135c,97,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,193440,198240,46494310819729,412690510,57717412051868099
21493161,2024-12-27 10:21:11,0xf3191f307a569b787a684a0e5e69b25f2f6dae74c6e4ec910d6ae03ea7821eef,300,0x14154c15fc0fd3f91de557a1b6fdd2059972cd0b,77400,79800,0,0,0
21493167,2024-12-27 10:22:23,0x2dd2f7afeb171d0cf6219ffbc4c8bcbc6e975e73b01424c87d822a154ad16dd8,11,0x4109ab7966c5461439bdb0beda92c92fec767966,-274680,-273600,106863051227004928,257726636617191508703,6099394269
21493171,2024-12-27 10:23:11,0x4022fd2be1e996dc67dd6db1cd60718f5f3eaf529f9dd470643cecfc18a4cc6f,133,0x6dcba3657ee750a51a13a235b4ed081317da3066,-887270,887270,995155891264367407,995309867048958208,995001939300039043
21493171,2024-12-27 10:23:11,0x4022fd2be1e996dc67dd6db1cd60718f5f3eaf529f9dd470643cecfc18a4cc6f,135,0x6dcba3657ee750a51a13a235b4ed081317da3066,-887270,887270,0,0,0
21493178,2024-12-27 10:24:35,0x8b0996079c7e67af06deb95d398f297eef301eaab29bc6c6fa3441cafcfae88d,36,0x99950bae3d0b79b8bee86a8a208ae1b087b9dcb0,181450,181460,551946361008413474816,70055089552,2398454824055736630541
21493183,2024-12-27 10:25:47,0x3af46d34476d364757b2424786dd2d2221791decec08d5921bdbb378c0f12b49,25,0x6f48eca74b38d2936b02ab603ff4e36a6c0e3a77,-276220,-276210,2012596796255998312448,59972096092278287765649,951090184377
21493199,2024-12-27 10:28:59,0x4a3295607fe70b24f725cdaef7439d93fc70b3a5e39cdf559ccdaa0e67080b73,19,0x99950bae3d0b79b8bee86a8a208ae1b087b9dcb0,181470,181480,15751309318424625152,209157007342,52759319707984805252
21493202,2024-12-27 10:29:35,0xb6d80c0dac1f119812334ad407862b1ab1cae323366852147b084a01b425dfb3,21,0x9628105808292699874f20d77d50a09bc26850c5,-77800,-77600,1717843993519573518639958,719932927056324228275,352724893527621734341
21493221,2024-12-27 10:33:23,0xd8063a6c51897de9e946cfc48f3f1daff0139f2ff4e336fd799371558ce091e9,45,0xee6fcb1414c615f678ab51c0a4338ad2c0f56a1d,-256200,-256000,55939806887871624480030720,193834572521115453704839965545,72334647554062633
21493225,2024-12-27 10:34:11,0xa0afc03c0f09ff75ec0df106d953e5f458d267c9239b08b1b9038789b7a75271,40,0xe2680fd7cdbb04e9087a647ad4d023ef6c8fb4e2,-93000,-92940,83672526059675351391404032,6180760851172390192433,2403603731349085786926
21493227,2024-12-27 10:34:35,0x0ff1b36728281e30cdbd9098af6bbf0e1756e3fbc4ac636644e98c4eae6707b7,12,0xf9e18e98a0bb56fe7e663f5ab1170b3105c4c56d,-95100,-94920,49550873477492345143296,7978069456151199231640,3255684955333623924
21493227,2024-12-27 10:34:35,0xe8fbc9ab110a7fba69b03845f8a14f36ec4cfef2da55f187c896e3c344dd3b5d,52,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,194710,195200,3561125769541774,1601467496,1015937145137311568
21493230,2024-12-27 10:35:11,0xe7fb031e64e4e2df521616a5c862837567edd460159142cc917bc5f504b426aa,145,0x6dcba3657ee750a51a13a235b4ed081317da3066,-887270,887270,995155891264367408,995310170053383561,995001636389449047
21493242,2024-12-27 10:37:35,0xc957c1fb26bd6be5f1955c82d18c59b95f0d3b01aad39c3f3c268a5fd365f7a8,190,0x14154c15fc0fd3f91de557a1b6fdd2059972cd0b,76800,79600,0,0,0
21493264,2024-12-27 10:41:59,0x451f343d6b0753e051cdc42ca6ba03a4c6f816a8fe7836585229085ca8111f13,132,0xbe24f9952bf2a15bc4d2661151049d9588d6c0cb,92000,94600,0,0,0
